vertex,is_boundary,flattened,candidate,K_orig,K_final,K_rounded
1888,0,1,0,-0.0051346195228365588,-6.8647393707266247e-06,
1889,0,1,0,-0.0062512941970851443,-7.1977498246056371e-06,
1890,0,1,0,-0.0072686935712171774,-6.7988499017346271e-06,
1891,0,1,0,-0.0081442915284268835,-5.7587920787582902e-06,
1892,0,1,0,-0.0088957247800465211,-4.318219515297983e-06,
1893,0,1,0,-0.0094855915662135359,-2.7418867789563706e-06,
1894,0,1,0,-0.0099197461773776752,-1.3293333163133525e-06,
1895,0,1,0,-0.010176543753464884,-3.5628188044256603e-07,
1896,0,1,0,-0.010272940415875453,-1.1733591875895399e-08,
1897,0,1,0,-0.010176543753464884,-3.5628190797609705e-07,
1898,0,1,0,-0.0099197462228053368,-1.3293327336683092e-06,
1899,0,1,0,-0.0094855915214058228,-2.7418871990647631e-06,
1900,0,1,0,-0.0088957247800465211,-4.3182194868762735e-06,
1901,0,1,0,-0.0081442915284268835,-5.7587920689883276e-06,
1902,0,1,0,-0.0072686935712171774,-6.798849897293735e-06,
1903,0,1,0,-0.0062512941970851443,-7.1977498237174586e-06,
1904,0,1,0,-0.0051346195228365588,-6.8647393698384462e-06,
1905,0,1,0,-0.0039343991307418946,-5.7986972006318638e-06,
1906,0,1,0,-0.002658939382731873,-4.0780491543657149e-06,
1907,0,1,0,-0.0013415879583655865,-1.9163095874574765e-06,
1908,0,1,0,2.5650835233648195e-08,4.546952050432651e-07,
1909,0,1,0,0.0013410920521206293,2.7503491208946684e-06,
1910,0,1,0,0.0026595526766604038,4.7198064656583938e-06,
1911,0,1,0,0.0039353031982249931,6.1530891759531414e-06,
1912,0,1,0,0.0051380155053593057,6.9103117130708824e-06,
1913,0,1,0,0.0062494735225939735,6.9534349336208834e-06,
1914,0,1,0,0.0072711922024062403,6.3596489807693501e-06,
1915,0,1,0,0.0081543583938152864,5.2431714250289474e-06,
1916,0,1,0,0.0088898573386018143,3.8470429055692534e-06,
1917,0,1,0,0.0094875624633523614,2.4017139281795608e-06,
1918,0,1,0,0.0099265160208723557,1.1451251538119323e-06,
1919,0,1,0,0.010185697218089373,2.9916158794662806e-07,
1920,0,1,0,0.010274177974083365,5.088304355638229e-08,
1921,0,1,0,0.010176775837554608,3.4997523812307918e-07,
1922,0,1,0,0.009912623812923016,1.1843588199056398e-06,
1923,0,1,0,0.0094956186902948048,2.4121512183228333e-06,
1924,0,1,0,0.0088939560508540794,3.8523991152672465e-06,
1925,0,1,0,0.0081441658610748036,5.2538587009820503e-06,
1926,0,1,0,0.0072719486295866886,6.3651915684914684e-06,
1927,0,1,0,0.0062516561973549045,6.9583412196649874e-06,
1928,0,1,0,0.005136432468611396,6.9096364274656707e-06,
1929,0,1,0,0.0039348530412741667,6.1536444055931838e-06,
1930,0,1,0,0.0026594696406121443,4.7196509926905605e-06,
1931,0,1,0,0.0013423468159139418,2.7533582906968945e-06,
1932,0,1,0,-3.383071600637777e-12,4.5373869106413167e-07,
1933,0,1,0,-0.0013418172865664602,-1.9162378013248826e-06,
1934,0,1,0,-0.0026584937601406011,-4.0801058807105051e-06,
1935,0,1,0,-0.0039381412162038387,-5.8082335598896861e-06,
1936,0,1,0,-0.0051374385658231603,-6.8787181692897548e-06,
1937,0,1,0,-0.0062563048251078612,-7.2175264929086325e-06,
1938,0,1,0,-0.0072714530787738596,-6.820126394302406e-06,
1939,0,1,0,-0.0081517135815936115,-5.7920150302592788e-06,
1940,0,1,0,-0.0089022981011037672,-4.354395305661285e-06,
1941,0,1,0,-0.009492052110608995,-2.7781411997551686e-06,
1942,0,1,0,-0.0099253400451857487,-1.3705236820982236e-06,
1943,0,1,0,-0.010187369275376668,-4.0486949171025799e-07,
1944,0,1,0,-0.01027848537314302,-5.5087445716139882e-08,
1945,0,1,0,-0.010187369275376668,-4.0486948549300905e-07,
1946,0,1,0,-0.0099253400451857487,-1.3705236590055847e-06,
1947,0,1,0,-0.009492052110608995,-2.7781412210714507e-06,
1948,0,1,0,-0.0089022981011037672,-4.3543953109903555e-06,
1949,0,1,0,-0.0081517135815936115,-5.7920150311474572e-06,
1950,0,1,0,-0.0072714530787729714,-6.820126394302406e-06,
1951,0,1,0,-0.0062563048251078612,-7.217526492020454e-06,
1952,0,1,0,-0.0051374385658231603,-6.8787181692897548e-06,
1953,0,1,0,-0.0039381412162038387,-5.8082335590015077e-06,
1954,0,1,0,-0.0026584937601406011,-4.0801058815986835e-06,
1955,0,1,0,-0.0013418172865664602,-1.9162378013248826e-06,
1956,0,1,0,-3.383071600637777e-12,4.5373869106413167e-07,
1957,0,1,0,0.0013423468159139418,2.7533582915850729e-06,
1958,0,1,0,0.0026594696406112561,4.7196509953550958e-06,
1959,0,1,0,0.0039348530412750549,6.1536444153631464e-06,
1960,0,1,0,0.005136432468611396,6.909636447005596e-06,
1961,0,1,0,0.0062516561973549045,6.9583412667384437e-06,
1962,0,1,0,0.0072719486295875768,6.365191667079273e-06,
1963,0,1,0,0.0081441658610748036,5.2538589079276221e-06,
1964,0,1,0,0.0088939560508549675,3.8523995335992822e-06,
1965,0,1,0,0.0094956178694118876,2.4121564443646548e-06,
1966,0,1,0,0.009912624626855937,1.1843538736400205e-06,
1967,0,1,0,0.010176775864098708,3.4997430375938166e-07,
1968,0,1,0,0.010274505292614755,4.7985881934664576e-09,
1969,0,1,0,0.010186166539329022,2.991919769712581e-07,
1970,0,1,0,0.0099265157878711818,1.1447685750454184e-06,
1971,0,1,0,0.009487562820842399,2.4009838046623599e-06,
1972,0,1,0,0.008889858094872416,3.8458773623517573e-06,
1973,0,1,0,0.0081546237904266405,5.2416353071293997e-06,
1974,0,1,0,0.0072677258772051445,6.3534160084088853e-06,
1975,0,1,0,0.0062585142611055744,6.9557635145045538e-06,
1976,0,1,0,0.0051363849637127146,6.9052862867735598e-06,
1977,0,1,0,0.0039353031921560699,6.1524308918592396e-06,
1978,0,1,0,0.002658546265824846,4.7186446998637166e-06,
1979,0,1,0,0.0013410920377605606,2.7503429889108588e-06,
1980,0,1,0,2.7665549851008109e-08,4.5472026588555536e-07,
1981,0,1,0,-0.0013409607425209913,-1.9151388723770424e-06,
1982,0,1,0,-0.0026589213511591936,-4.0777555110338426e-06,
1983,0,1,0,-0.0039343069870199088,-5.7983000356642833e-06,
1984,0,1,0,-0.0051344839991820379,-6.8646056732291072e-06,
1985,0,1,0,-0.0062515004430752086,-7.1980623026490775e-06,
1986,0,1,0,-0.0072686935678181186,-6.7991550114498978e-06,
1987,0,1,0,-0.0081442911649665106,-5.7589786957024103e-06,
1988,0,1,0,-0.0088957232923343454,-4.3182888607162795e-06,
1989,0,1,0,-0.0094855918921181726,-2.7414508867451559e-06,
1990,0,1,0,-0.009919747542436852,-1.3293545571002596e-06,
1991,0,1,0,-0.010176543782502101,-3.5630860395485797e-07,
1992,0,1,0,-0.010272940415874565,-1.18006466820475e-08,
1993,0,1,0,-0.010176543782501213,-3.5630860573121481e-07,
1994,0,1,0,-0.009919747542436852,-1.3293545535475459e-06,
1995,0,1,0,-0.0094855918921190607,-2.7414508902978696e-06,
1996,0,1,0,-0.0088957232923334573,-4.3182888624926363e-06,
1997,0,1,0,-0.0081442911649665106,-5.7589786983669455e-06,
1998,0,1,0,-0.0072686935678190068,-6.7991550114498978e-06,
1999,0,1,0,-0.0062515004430752086,-7.1980623026490775e-06,
2000,0,1,0,-0.0051344839991820379,-6.8646056732291072e-06,
2001,0,1,0,-0.0039343069870199088,-5.7983000356642833e-06,
2002,0,1,0,-0.0026589213511600818,-4.0777555092574858e-06,
2003,0,1,0,-0.0013409607425209913,-1.9151388706006856e-06,
2004,0,1,0,2.7665550739186529e-08,4.5472026499737694e-07,
2005,0,1,0,0.0013410920377605606,2.7503429897990372e-06,
2006,0,1,0,0.0026585462658239578,4.7186447034164303e-06,
2007,0,1,0,0.0039353031921560699,6.1524308936355965e-06,
2008,0,1,0,0.0051363849637127146,6.9052862876617382e-06,
2009,0,1,0,0.0062585142611055744,6.9557635127281969e-06,
2010,0,1,0,0.0072677258772051445,6.3534159941980306e-06,
2011,0,1,0,0.0081546237904266405,5.2416352582795867e-06,
2012,0,1,0,0.0088898580948715278,3.8458772353422432e-06,
2013,0,1,0,0.009487562820842399,2.400983500017162e-06,
2014,0,1,0,0.0099265159728076924,1.1447673635700539e-06,
2015,0,1,0,0.010186166223737914,2.9919390964749937e-07,
2016,0,1,0,0.01026917492249968,3.3964388634899478e-08,
2017,0,1,0,0.010178467680856507,3.2785044190575263e-07,
2018,0,1,0,0.0099259190609917169,1.1593319051428352e-06,
2019,0,1,0,0.009488100485356199,2.3964335404969006e-06,
2020,0,1,0,0.0089022326193806123,3.8415746415054741e-06,
2021,0,1,0,0.0081463240089920674,5.2397322232167198e-06,
2022,0,1,0,0.0072731806846517699,6.356989757705378e-06,
2023,0,1,0,0.0062518445876635909,6.953702387235694e-06,
2024,0,1,0,0.0051389061801145886,6.9089460943416725e-06,
2025,0,1,0,0.0039328745667273068,6.1501022656784698e-06,
2026,0,1,0,0.0026600988966967165,4.7217018819267764e-06,
2027,0,1,0,0.0013413653580922613,2.7509875719644583e-06,
2028,0,1,0,-2.541807830880316e-08,4.5266611614636076e-07,
2029,0,1,0,-0.0013423867922899291,-1.9150289567448908e-06,
2030,0,1,0,-0.0026588701348675414,-4.0808755548127351e-06,
2031,0,1,0,-0.0039365080049673651,-5.8042785777701056e-06,
2032,0,1,0,-0.0051357765869139982,-6.8720168417968353e-06,
2033,0,1,0,-0.0062548675840741197,-7.2102734742784946e-06,
2034,0,1,0,-0.007270694729017535,-6.812041552173298e-06,
2035,0,1,0,-0.0081472323016793524,-5.7770487842390139e-06,
2036,0,1,0,-0.0089023975699298319,-4.3437322378991894e-06,
2037,0,1,0,-0.0094861264813310697,-2.7602399468307226e-06,
2038,0,1,0,-0.0099274584205097938,-1.3590613239244931e-06,
2039,0,1,0,-0.010179656707513196,-3.8224130971542536e-07,
2040,0,1,0,-0.01027720006041033,-3.6902678246519827e-08,
2041,0,1,0,-0.010179656707513196,-3.8224130971542536e-07,
2042,0,1,0,-0.0099274584205097938,-1.3590613257008499e-06,
2043,0,1,0,-0.0094861264813301815,-2.760239947718901e-06,
2044,0,1,0,-0.0089023975699298319,-4.3437322405637246e-06,
2045,0,1,0,-0.0081472323016793524,-5.7770487860153708e-06,
2046,0,1,0,-0.007270694729017535,-6.8120415539496548e-06,
2047,0,1,0,-0.0062548675840741197,-7.2102734733903162e-06,
2048,0,1,0,-0.0051357765869148864,-6.8720168426850137e-06,
2049,0,1,0,-0.0039365080049673651,-5.8042785795464624e-06,
2050,0,1,0,-0.0026588701348675414,-4.0808755548127351e-06,
2051,0,1,0,-0.0013423867922899291,-1.9150289567448908e-06,
2052,0,1,0,-2.541807830880316e-08,4.5266611614636076e-07,
2053,0,1,0,0.0013413653580913731,2.7509875746289936e-06,
2054,0,1,0,0.0026600988966958283,4.7217018854794901e-06,
2055,0,1,0,0.0039328745667273068,6.1501022674548267e-06,
2056,0,1,0,0.0051389061801145886,6.9089460961180293e-06,
2057,0,1,0,0.0062518445876627027,6.9537023925647645e-06,
2058,0,1,0,0.0072731806846517699,6.3569897674753406e-06,
2059,0,1,0,0.0081463240089920674,5.2397322409802882e-06,
2060,0,1,0,0.0089022326193806123,3.8415746876907519e-06,
2061,0,1,0,0.009488100485356199,2.3964336373083484e-06,
2062,0,1,0,0.00992591887605343,1.1593334425796797e-06,
2063,0,1,0,0.0101784678695509,3.2784904124838476e-07,
2064,0,1,0,0.010271197746803296,2.130687892787364e-08,
2065,0,1,0,0.010181316423836684,3.2201609911908236e-07,
2066,0,1,0,0.0099259383323797579,1.1606091359084303e-06,
2067,0,1,0,0.0094825111596801293,2.4060842482853673e-06,
2068,0,1,0,0.0089055798913983963,3.8468076448694433e-06,
2069,0,1,0,0.0081430864088130051,5.2442074780501002e-06,
2070,0,1,0,0.0072713399568602455,6.3592584265137475e-06,
2071,0,1,0,0.0062542155276528177,6.9581123831596869e-06,
2072,0,1,0,0.0051314949149681155,6.9052751081599695e-06,
2073,0,1,0,0.0039375921457773799,6.1575758909526712e-06,
2074,0,1,0,0.0026591371799629115,4.7194652958992833e-06,
2075,0,1,0,0.0013418420090669514,2.7517259848508502e-06,
2076,0,1,0,-8.9261931179862586e-12,4.5361856138015355e-07,
2077,0,1,0,-0.0013411143096000444,-1.9137472868635541e-06,
2078,0,1,0,-0.0026579863758993127,-4.0785112247476718e-06,
2079,0,1,0,-0.0039367964326162408,-5.8048484463668615e-06,
2080,0,1,0,-0.005136859402268712,-6.873483812341874e-06,
2081,0,1,0,-0.00625464963596567,-7.2100749139991649e-06,
2082,0,1,0,-0.0072705499204595014,-6.8115101417021151e-06,
2083,0,1,0,-0.0081475236050714273,-5.7742360031198814e-06,
2084,0,1,0,-0.0088990785506117831,-4.3351131280289223e-06,
2085,0,1,0,-0.0094875582806537295,-2.7522365995125142e-06,
2086,0,1,0,-0.0099214818101325264,-1.341222205297754e-06,
2087,0,1,0,-0.010178757058450394,-3.6721047180776623e-07,
2088,0,1,0,-0.010274293626295616,-2.4746745097559142e-08,
2089,0,1,0,-0.010178757058451282,-3.6721047003140939e-07,
2090,0,1,0,-0.0099214818101316382,-1.3412222070741109e-06,
2091,0,1,0,-0.0094875582806537295,-2.752236601288871e-06,
2092,0,1,0,-0.0088990785506117831,-4.3351131298052792e-06,
2093,0,1,0,-0.0081475236050714273,-5.7742360057844166e-06,
2094,0,1,0,-0.0072705499204595014,-6.8115101417021151e-06,
