vertex,u
2313,-0.10730904442592996
2314,-0.078656048832120573
2315,-0.048086449457388207
2316,-0.015994926471985485
2317,0.017161099624216393
2318,0.050858287457620201
2319,0.084509249986314622
2320,0.11746099599581854
2321,0.14901483012199648
2322,0.17843290219052793
2323,0.20496632154053179
2324,0.22788582563139193
2325,0.24651613362150332
2326,0.26027747656228495
2327,0.26872386185905284
2328,0.27157028934141164
2329,0.26872386186160052
2330,0.26027747656722056
2331,0.24651613363001854
2332,0.22788582564727808
2333,0.20496632157301439
2334,0.17843290226109906
2335,0.14901483005396854
2336,0.11746099596476661
2337,0.084509249971542535
2338,0.050858287450332142
2339,0.017161099620542297
2340,-0.015994926473759091
2341,-0.048086449457898951
2342,-0.078656048831249645
2343,-0.1073090444243241
2344,-0.13371333912936514
2345,-0.15758559763350569
2346,-0.17869273444342776
2347,-0.19684302868707088
2348,-0.21188959082656475
2349,-0.22370581157365346
2350,-0.23220995106620582
2351,-0.23733454594660053
2352,-0.23904752451573871
2353,-0.23733357903464022
2354,-0.23220926002469283
2355,-0.2237070063158374
2356,-0.2118901843784062
2357,-0.19684539744682822
2358,-0.17869176441017001
2359,-0.15758503076607069
2360,-0.13371442640731809
2361,-0.10730900452430493
2362,-0.078654722827693063
2363,-0.048085963880927049
2364,-0.015993371236961582
2365,0.017161880693769036
2366,0.050858390380333532
2367,0.084508449719352369
2368,0.11746106047889707
2369,0.14901482651427955
2370,0.17843206770964745
2371,0.20496628011374984
2372,0.2278854151421813
2373,0.24651539506104386
2374,0.26027717275777024
2375,0.26872385624790107
2376,0.27157076143643222
2377,0.26872385625396616
2378,0.26027717276535867
2379,0.24651539506977829
2380,0.22788541515266797
2381,0.2049662801255917
2382,0.17843206771909331
2383,0.14901482650761452
2384,0.11746106046980459
2385,0.084508449711378678
2386,0.050858390373901143
2387,0.017161880688387157
2388,-0.015993371242117606
2389,-0.048085963887038098
2390,-0.078654722825622553
2391,-0.10730900452343657
2392,-0.1337144264068697
2393,-0.15758503076565364
2394,-0.17869176440959553
2395,-0.19684539744603174
2396,-0.21189018437742702
2397,-0.22370700631481544
2398,-0.23220926002385567
2399,-0.23733357903422422
2400,-0.23904797888433402
2401,-0.23733380996945946
2402,-0.23220965510442104
2403,-0.2237075981332555
2404,-0.21188910448693907
2405,-0.19684318168194001
2406,-0.17869322549180322
2407,-0.15758418901368004
2408,-0.13371204690474936
2409,-0.10730688288559692
2410,-0.078654832140319278
2411,-0.04808417581676009
2412,-0.015995122483701461
2413,0.017162084221796343
2414,0.050858785263697873
2415,0.084508883658407294
2416,0.11746175815806675
2417,0.14901532351711727
2418,0.17843319774135485
2419,0.20496822456489017
2420,0.22788655646583805
2421,0.24651698661180307
2422,0.26027826329750892
2423,0.26872558769610816
2424,0.27157318240855383
2425,0.26872558772038369
2426,0.26027826330894971
2427,0.2465169866186161
2428,0.22788655647221204
2429,0.20496822457000302
2430,0.17843319774413111
2431,0.14901532351642607
2432,0.1174617581554035
2433,0.084508883655033631
2434,0.050858785260377737
2435,0.01716208421903594
2436,-0.015995122485363479
2437,-0.048084175816435752
2438,-0.078654832147357759
2439,-0.10730688289073564
2440,-0.13371204690881339
2441,-0.15758418901704821
2442,-0.17869322549463526
2443,-0.19684318168428899
2444,-0.21188910448881293
2445,-0.22370759813465152
2446,-0.23220965510534361
2447,-0.23733380996991907
2448,-0.2390469404166988
2449,-0.23733315421874185
2450,-0.23220886425480725
2451,-0.22370653616023933
2452,-0.21188795970062033
2453,-0.19684699621437779
2454,-0.17869194962144658
2455,-0.15758525444241461
2456,-0.13371428832483101
2457,-0.10730885344576056
2458,-0.078654576788578054
2459,-0.048085853735976999
2460,-0.015993184016411161
2461,0.01716214767539833
2462,0.050858785600751889
2463,0.084509068823920105
2464,0.11746209186078557
2465,0.14901473512394187
2466,0.17843317494634506
2467,0.2049681050099407
2468,0.2278866771758318
2469,0.24651809935643948
2470,0.26027865628725183
2471,0.26872575745121979
2472,0.27157222657585994
2473,0.26872575742726412
2474,0.26027865627572672
2475,0.24651809934723359
2476,0.22788667718105468
2477,0.2049681050124616
2478,0.17843317494717773
2479,0.14901473512338442
2480,0.11746209185918616
2481,0.084509068821602099
2482,0.050858785597940388
2483,0.017162147672205738
2484,-0.015993184019992213
2485,-0.048085853740121164
2486,-0.078654576793770636
2487,-0.10730885345146647
2488,-0.13371428833079468
2489,-0.15758525444844718
2490,-0.17869194962733917
2491,-0.19684699621987389
2492,-0.21188795970542554
2493,-0.22370653616406103
2494,-0.23220886425742329
2495,-0.23733315422006093
2496,-0.23904727373938559
2497,-0.23733487210214235
2498,-0.23221008429341972
2499,-0.22370589465858162
2500,-0.21188979376667946
2501,-0.19684294928947804
2502,-0.17869231827933726
2503,-0.15758304985312685
2504,-0.13371439928536802
2505,-0.10730861649065652
2506,-0.078655558711857809
2507,-0.048083947518604654
2508,-0.015994552796143386
2509,0.017161390984636104
2510,0.050858626320074068
2511,0.084509651352627863
2512,0.11746147861033823
2513,0.14901540532674634
2514,0.17843278291221035
2515,0.20496715259495329
2516,0.22788576718362563
2517,0.24651628522870264
2518,0.26027698597225879
2519,0.26872345874401726
2520,0.27157040194354143
2521,0.26872345874063003
2522,0.26027698597093213
2523,0.24651628523218691
2524,0.22788576717607903
2525,0.20496715259133752
2526,0.17843278291010686
2527,0.14901540532503907
2528,0.1174614786085033
2529,0.084509651350399159
2530,0.050858626317279249
2531,0.017161390981120316
2532,-0.015994552800547311
2533,-0.048083947524075944
2534,-0.078655558718555674
2535,-0.10730861649862915
2536,-0.13371439929458415
2537,-0.15758304986343338
2538,-0.17869231829038698
2539,-0.19684294930064794
2540,-0.21188979377701925
2541,-0.22370589466688223
2542,-0.23221008429861836
2543,-0.23733487210456056
2544,-0.2390481300095991
2545,-0.23733650426881192
2546,-0.23221109376989529
2547,-0.22370836102484384
2548,-0.21188963155074503
2549,-0.19684377859426808
2550,-0.17869365287768396
2551,-0.15758627018731416
2552,-0.13371231796232616
2553,-0.1073094424503564
2554,-0.078655627833159478
2555,-0.048086033314392818
2556,-0.015995067374079727
2557,0.017160418140868685
2558,0.050858998943269541
2559,0.084508911254341762
2560,0.11746210200298253
2561,0.14901402027100977
2562,0.17843376579944242
2563,0.20496623360186206
2564,0.22788629209502256
2565,0.24651732127799861
2566,0.26027976739623437
2567,0.26872595357990359
2568,0.27157441859416359
2569,0.26872595357938878
2570,0.2602797673958796
2571,0.24651732127786094
2572,0.22788629209380545
2573,0.2049662336007953
2574,0.17843376579864667
2575,0.14901402027030131
2576,0.11746210200212169
2577,0.084508911253088875
2578,0.050858998941380837
2579,0.017160418138076308
2580,-0.015995067378088704
2581,-0.048086033319994545
2582,-0.078655627840805473
2583,-0.10730944246057383
2584,-0.13371231797570041
2585,-0.15758627020440602
2586,-0.17869365289881772
2587,-0.19684377861906691
2588,-0.2118896315771597
2589,-0.22370836104719166
2590,-0.23221109377497676
2591,-0.23733650426913411
2592,-0.23904625703291751
2593,-0.23733471558771174
2594,-0.23220840264142789
2595,-0.22370815443192693
2596,-0.21188974063505198
2597,-0.19684593383222115
2598,-0.17869218026080755
2599,-0.15758712398878391
2600,-0.13371403695178213
2601,-0.10731024443552314
2602,-0.078656045988021409
2603,-0.048084536973572983
2604,-0.01599296799567388
2605,0.017163143374610276
2606,0.050858074858358839
2607,0.084509274702049136
2608,0.11746200200502425
2609,0.14901428878698525
2610,0.17843301939348091
2611,0.20496597500012401
2612,0.22788508707325258
2613,0.24651723999530772
2614,0.26027830325709239
2615,0.26872385012413502
2616,0.27157137951639865
2617,0.26872385012430189
2618,0.26027830325751278
2619,0.24651723999598069
2620,0.22788508707406002
2621,0.2049659750011415
2622,0.17843301939468773
2623,0.14901428878827078
2624,0.11746200200623182
2625,0.084509274703000348
2626,0.05085807485885608
2627,0.017163143374420226
2628,-0.015992967996854887
2629,-0.048084536976179246
2630,-0.078656045992717805
2631,-0.10731024444338028
2632,-0.13371403696458334
2633,-0.15758712400949909
2634,-0.17869218029444714
2635,-0.19684593388734842
2636,-0.21188974072643707
2637,-0.22370815458530349
2638,-0.23220840253516004
2639,-0.23733471554591423
2640,-0.23905045934730579
2641,-0.23733788255540697
2642,-0.23221173631594322
2643,-0.22370791675013485
2644,-0.21189006226219273
2645,-0.19684535165681685
2646,-0.17869307593197017
2647,-0.15758578561783562
2648,-0.13371412754197429
2649,-0.10730909505402686
2650,-0.07865636102249178
2651,-0.048085741328365773
2652,-0.015995447002439284
2653,0.017161282651085415
2654,0.050858646919307512
2655,0.084509973366255153
2656,0.11746213916647485
2657,0.14901586226887503
2658,0.17843422800145833
2659,0.20496811365244783
2660,0.22788628081249585
2661,0.24651809037938235
2662,0.2602772108417275
2663,0.26872327923845851
2664,0.27157040890597162
2665,0.26872327923902189
2666,0.26027721084291633
2667,0.2465180903812558
2668,0.22788628081504955
2669,0.20496811365560763
2670,0.17843422800508427
2671,0.1490158622728035
2672,0.11746213917055981
2673,0.084509973370396008
2674,0.050858646923463369
2675,0.017161282655287949
2676,-0.015995446998063559
2677,-0.048085741323547156
2678,-0.078656361016723145
2679,-0.10730909504638073
2680,-0.13371412753128842
2681,-0.15758578560187864
2682,-0.17869307590676833
2683,-0.19684535161537109
2684,-0.21189006219214693
2685,-0.22370791662955941
2686,-0.2322117364725276
2687,-0.2373378826748288
2688,-0.23904688800558491
2689,-0.23733626952382014
2690,-0.23221117339428088
2691,-0.22370762042026526
2692,-0.21188732537656449
2693,-0.19684449575782936
2694,-0.17869131199020719
2695,-0.15758386008079578
2696,-0.13371467843449764
2697,-0.1073091451696761
2698,-0.078655837777141566
2699,-0.048084315142223846
2700,-0.01599521951119429
2701,0.017161620675539065
2702,0.050857831575508716
2703,0.084510063150808931
2704,0.11746128852767128
2705,0.14901550882478762
2706,0.17843292757634763
2707,0.20496676691517532
2708,0.22788553635046427
2709,0.24651806176040897
2710,0.26027968375781946
2711,0.26872641383742552
2712,0.27157457655918271
2713,0.26872641383817208
2714,0.26027968375955546
2715,0.24651806176345956
2716,0.2278855363549781
2717,0.20496676692094534
2718,0.17843292758298943
2719,0.14901550883193132
2720,0.11746128853506084
2721,0.084510063158325432
2722,0.050857831583158673
2723,0.017161620683431196
2724,-0.015995219502872984
2725,-0.048084315133237694
2726,-0.078655837767254183
2727,-0.10730914515505649
2728,-0.1337146784174176
2729,-0.1575838600599426
2730,-0.17869131196428939
2731,-0.19684449572571697
2732,-0.21188732533778556
2733,-0.2237076203761775
2734,-0.23221117335061059
2735,-0.23733626945507139
2736,-0.2390481476678134
2737,-0.23733495594885318
2738,-0.23220998428504233
2739,-0.22370671483389659
2740,-0.21189004015095719
2741,-0.19684422799121096
2742,-0.17869232143888727
2743,-0.1575843048569476
2744,-0.1337110246322642
2745,-0.10730933073165634
2746,-0.078655498676024338
2747,-0.04808556943836631
2748,-0.015994296300296813
2749,0.017161503297476902
2750,0.050859423530598746
2751,0.084509804492780713
2752,0.11746119552864145
2753,0.14901583506406779
2754,0.17843441063204532
2755,0.20496675767118436
2756,0.22788704489744485
2757,0.24651655325967431
2758,0.26027857989603803
2759,0.26872357310077077
2760,0.27157263218784744
2761,0.26872357310089517
2762,0.26027857989720193
2763,0.2465165532633197
2764,0.22788704490454839
2765,0.2049667576808876
2766,0.1784344106430682
2767,0.14901583507543856
2768,0.11746119553983231
2769,0.084509804503621708
2770,0.050859423541161221
2771,0.01716150330798949
2772,-0.015994296289491564
2773,-0.04808556942681478
2774,-0.07865549866312456
2775,-0.10730933072025524
2776,-0.13371102461897216
2777,-0.15758430484187849
2778,-0.17869232142219102
2779,-0.19684422797324921
2780,-0.21189004013247303
2781,-0.22370671481616444
2782,-0.23220998426991901
2783,-0.23733495593847073
2784,-0.23904699713745023
2785,-0.23733501461239498
2786,-0.23221060884597511
2787,-0.22370822962671186
2788,-0.21189132154549978
2789,-0.19684556744355958
2790,-0.17869446517017559
2791,-0.15758606196620986
2792,-0.13371443067608177
2793,-0.10730817531621728
2794,-0.078656493852550358
2795,-0.04808517684194006
2796,-0.015993554905197178
2797,0.017160138447656084
2798,0.050859083828577768
2799,0.084509621602011642
2800,0.11746177854456222
2801,0.14901539972118669
2802,0.17843468547224373
2803,0.20496681553087442
2804,0.22788695036317236
2805,0.24651617923933447
2806,0.26027915806386542
2807,0.26872403672565143
2808,0.27157321028845743
2809,0.2687240367221676
2810,0.26027915805962382
2811,0.24651617924008923
2812,0.22788695037567178
2813,0.20496681554906096
2814,0.17843468549134414
2815,0.14901539973895603
2816,0.11746177856034053
2817,0.084509621615890262
2818,0.050859083840931123
2819,0.017160138458920251
2820,-0.015993554894620912
2821,-0.048085176831730553
2822,-0.07865649384250549
2823,-0.10730817530631592
2824,-0.13371443066607677
2825,-0.15758606195606595
2826,-0.17869446516002538
2827,-0.19684556743369211
2828,-0.21189132153635631
2829,-0.22370822961886924
2830,-0.23221060884010017
2831,-0.23733501460916412
2832,-0.23904966749343132
2833,-0.23733658846528094
2834,-0.23221044764898435
2835,-0.22370680365155185
2836,-0.21188767804490194
2837,-0.19684505108108183
2838,-0.17869319888522661
2839,-0.15758401544253359
2840,-0.13371330863575354
2841,-0.10730859079558512
2842,-0.078654937170445471
2843,-0.04808490133790571
2844,-0.015994779964565158
2845,0.017162366246285157
2846,0.050857794047090163
2847,0.084509403696281626
2848,0.11746072122992017
2849,0.14901528145152007
2850,0.17843304241899827
2851,0.20496556139755856
2852,0.227885088038046
2853,0.24651495206095517
2854,0.26027700675823978
2855,0.2687225832760417
2856,0.27157172692683479
2857,0.26872258326012682
2858,0.26027700672948539
2859,0.24651495203541751
2860,0.22788508807667054
2861,0.20496556144156108
2862,0.17843304245494693
2863,0.14901528147862761
2864,0.1174607212501612
2865,0.084509403711704539
2866,0.050857794059259664
2867,0.017162366256296354
2868,-0.015994779955970415
2869,-0.048084901330230571
2870,-0.078654937163364566
2871,-0.10730859078889146
2872,-0.13371330862931649
2873,-0.15758401543631281
2874,-0.17869319887927959
2875,-0.19684505107556505
2876,-0.21188767804003647
2877,-0.22370680364758797
2878,-0.2322104476461665
2879,-0.23733658846381109
2880,-0.23904661189185838
2881,-0.23733321880464889
2882,-0.23221026570673442
2883,-0.22370735025688293
2884,-0.21188831116604689
2885,-0.19684653159774812
2886,-0.17869342219755677
2887,-0.15758510655661037
2888,-0.13371310618712134
2889,-0.10730865764647081
2890,-0.078655680906915423
2891,-0.048086866398620108
2892,-0.015994587742840422
2893,0.017162304246708927
2894,0.050859063164994472
2895,0.084508695030731107
2896,0.11746235343819393
2897,0.14901636894234324
2898,0.17843552197336296
2899,0.20496824734086833
2900,0.22788766355194973
2901,0.24651849525110889
2902,0.26028035834795671
2903,0.26872691263087045
2904,0.27157556144779849
2905,0.26872691259279174
2906,0.2602803582417752
2907,0.24651849499025061
2908,0.22788766382156667
2909,0.20496824746042142
2910,0.17843552203015933
2911,0.14901636897161252
2912,0.1174623534547089
2913,0.084508695040964629
2914,0.050859063171927177
2915,0.017162304251788385
2916,-0.01599458773886709
2917,-0.048086866395335812
2918,-0.078655680904055475
2919,-0.10730865764383088
2920,-0.13371310618450524
2921,-0.15758510655382807
2922,-0.17869342219450365
2923,-0.19684653159466742
2924,-0.21188831116322365
2925,-0.22370735025455757
2926,-0.23221026570508571
2927,-0.23733321880379527
2928,-0.23904970825866054
2929,-0.23733662713936488
2930,-0.23221047864079611
2931,-0.22370681799166026
2932,-0.21188765988852554
2933,-0.19684496997832951
2934,-0.1786931235300834
2935,-0.15758401692051052
2936,-0.13371356580331004
2937,-0.10730870189392371
2938,-0.078655148729161489
2939,-0.048084991150833624
2940,-0.015994818113152481
2941,0.017162345161452337
2942,0.050857773875995556
2943,0.084509379359346909
2944,0.1174607027627389
2945,0.14901527164001446
2946,0.17843304306081126
2947,0.20496557563582232
2948,0.22788511571955986
2949,0.2465149722438128
2950,0.26027692594669383
2951,0.26872269589267633
2952,0.27157188578029684
2953,0.26872269593103415
2954,0.26027692605349645
2955,0.24651497250571955
2956,0.22788511545142776
2957,0.20496557551813102
2958,0.17843304300611143
2959,0.14901527161292913
2960,0.11746070274836962
2961,0.084509379351116631
2962,0.050857773870836426
2963,0.017162345157838474
2964,-0.015994818116038281
2965,-0.048084991153461168
2966,-0.078655148731799379
2967,-0.10730870189667313
2968,-0.13371356580592084
2969,-0.15758401692200741
2970,-0.1786931235280009
2971,-0.19684496997529691
2972,-0.21188765988563632
2973,-0.22370681798934766
2974,-0.23221047863921762
2975,-0.23733662713856979
2976,-0.23904711714038707
2977,-0.23733514190380248
2978,-0.23221075052697263
2979,-0.22370839679606452
2980,-0.21189153670620525
2981,-0.19684620149160961
2982,-0.17869502946875751
2983,-0.1575860433150883
2984,-0.13371429746978622
2985,-0.10730790835126969
2986,-0.078653656754344062
2987,-0.048084908678599866
2988,-0.015993425261780218
2989,0.017160185003011318
2990,0.050859068644847794
2991,0.084509525541078573
2992,0.11746173136312893
2993,0.14901537232791495
2994,0.17843467620342676
2995,0.20496684641731949
2996,0.22788707980751061
2997,0.24651653433715717
2998,0.2602794933402835
2999,0.26872474288971387
3000,0.27157382594631513
3001,0.26872474290569537
3002,0.26027949336937467
3003,0.24651653436362803
3004,0.22788707977062139
3005,0.20496684637566029
3006,0.17843467617012171
3007,0.1490153723035133
3008,0.11746173134550505
3009,0.084509525528100191
3010,0.050859068634891043
3011,0.017160184994906916
3012,-0.01599342526891177
3013,-0.048084908685509901
3014,-0.078653656761805982
3015,-0.10730790836114779
3016,-0.13371429748487559
3017,-0.15758604334020293
3018,-0.17869502944691634
3019,-0.19684620147957679
3020,-0.21189153669949115
3021,-0.22370839679232268
3022,-0.23221075052497622
3023,-0.23733514190293348
3024,-0.23904821513945759
3025,-0.23733510784887615
3026,-0.23221013845561933
3027,-0.22370683886729048
3028,-0.21189011798830135
3029,-0.19684423926325642
3030,-0.17869234707974879
3031,-0.15758493331197695
3032,-0.13371114179980004
3033,-0.10730947458300594
3034,-0.078655736953397101
3035,-0.048085676242459643
3036,-0.015994339210682555
3037,0.017161489250472062
3038,0.050859497769883355
3039,0.084509366589970936
3040,0.11746125252903702
3041,0.14901580050655491
3042,0.17843430782955416
3043,0.20496659606234047
3044,0.2278868388368272
3045,0.24651634668363773
3046,0.26027851772048965
3047,0.26872469434234275
3048,0.2715731194866175
3049,0.26872469434501128
3050,0.2602785177237103
3051,0.24651634668294201
3052,0.22788683882697641
3053,0.20496659604805517
3054,0.17843430781456229
3055,0.14901580049263066
3056,0.11746125251673729
3057,0.084509366579287343
3058,0.050859497760607421
3059,0.017161489242363034
3060,-0.015994339217840096
3061,-0.048085676248862098
3062,-0.078655736953194236
3063,-0.10730947457990049
3064,-0.13371114179073504
3065,-0.15758493329199649
3066,-0.178692347105779
3067,-0.19684423927854872
3068,-0.21189011799742208
3069,-0.22370683887269624
3070,-0.23221013845864935
3071,-0.23733510785023765
3072,-0.23904848828964667
3073,-0.23733718878173518
3074,-0.23221162905836856
3075,-0.2237078390675756
3076,-0.21188743427545004
3077,-0.19684457481023884
3078,-0.1786914267215737
3079,-0.15758474704502851
3080,-0.13371481314257294
3081,-0.10730924114039271
3082,-0.078655913962578788
3083,-0.048084362427467518
3084,-0.015992857410136188
3085,0.017160857599832192
3086,0.050857790519094934
3087,0.084509926318520473
3088,0.11746117492493727
3089,0.14901536127747028
3090,0.1784326860499259
3091,0.20496635847837816
3092,0.22788483637499751
3093,0.24651680960506636
3094,0.2602772726308934
3095,0.26872454568750609
3096,0.27157083881788552
3097,0.26872454568371218
3098,0.26027727262308042
3099,0.24651680959537417
3100,0.22788483637603091
3101,0.20496635847792827
3102,0.17843268604631576
3103,0.14901536127155074
3104,0.11746117491776611
3105,0.084509926310873049
3106,0.05085779051149418
3107,0.017160857592693098
3108,-0.015992857416345992
3109,-0.048084362432053378
3110,-0.078655913970476346
3111,-0.10730924114635458
3112,-0.13371481314716344
3113,-0.15758474704925426
3114,-0.17869142672785862
3115,-0.19684457481601342
3116,-0.21188743427989529
3117,-0.22370783907062758
3118,-0.23221162906022025
3119,-0.2373371887825983
3120,-0.23904850480016462
3121,-0.23733391723009098
3122,-0.23221044551576928
3123,-0.22370709421785318
3124,-0.21188951007236331
3125,-0.19684495401962548
3126,-0.1786927563444464
3127,-0.15758547497810974
3128,-0.13371395232535338
3129,-0.10730900608577927
3130,-0.078656330128316479
3131,-0.048085751828733758
3132,-0.015995492325617377
3133,0.017161196858102051
3134,0.05085857574605062
3135,0.084509914465416794
3136,0.11746210604306821
3137,0.14901584159504622
3138,0.17843411905037379
3139,0.20496789434267745
3140,0.22788597771065716
3141,0.24651780189214162
3142,0.26027721748182625
3143,0.26872433274568419
3144,0.27157079966108244
3145,0.26872433273623608
3146,0.2602772174560079
3147,0.24651780183036134
3148,0.22788597776531366
3149,0.20496789436246879
3150,0.1784341190551304
3151,0.14901584159298453
3152,0.11746210603773388
3153,0.084509914458377952
3154,0.050858575737989582
3155,0.017161196849285559
3156,-0.015995492335125941
3157,-0.048085751838980777
3158,-0.078656330139446146
3159,-0.10730900609720861
3160,-0.13371395233639291
3161,-0.15758547498777833
3162,-0.17869275635147297
3163,-0.19684495402282354
3164,-0.21188951007283205
3165,-0.22370709421696922
3166,-0.23221044551461315
3167,-0.23733391722934982
3168,-0.23904676872089323
3169,-0.23733551149553408
3170,-0.23220858629313584
3171,-0.22370806499498566
3172,-0.21188954369078081
3173,-0.19684571196453521
3174,-0.17869198842540826
3175,-0.15758696377579814
3176,-0.13371393207218682
3177,-0.10731017966828169
3178,-0.07865602681291424
3179,-0.048084558461000557
3180,-0.015993028365196168
3181,0.017163056475962613
3182,0.050857987720532821
3183,0.084509233209958595
3184,0.11746211080411358
3185,0.14901480663785963
3186,0.17843311809495385
3187,0.20496583757716455
3188,0.2278848312075239
3189,0.24651697021372387
3190,0.26027826658682712
3191,0.26872406635959478
3192,0.27157161402614299
3193,0.268724066367238
3194,0.26027826660876041
3195,0.24651697026918459
3196,0.22788483114398284
3197,0.20496583754621694
3198,0.1784331180772579
3199,0.14901480662563552
3200,0.11746211079406321
3201,0.084509233200528472
3202,0.050857987710819279
3203,0.017163056465257162
3204,-0.015993028377600312
3205,-0.048084558475864445
3206,-0.078656026830978207
3207,-0.10731017968997067
3208,-0.13371393209701762
3209,-0.15758696380101964
3210,-0.17869198844320316
3211,-0.19684571195646058
3212,-0.2118895436756911
3213,-0.22370806498074436
3214,-0.23220858628281876
3215,-0.23733551149022084
3216,-0.23904595653704136
3217,-0.2373323345910246
3218,-0.23220969570726513
3219,-0.22370753204732541
3220,-0.21188907261824561
3221,-0.19684327702482288
3222,-0.17869357953046872
3223,-0.15758608659276638
3224,-0.1337124035475192
3225,-0.10730937203731208
3226,-0.078655660997496532
3227,-0.048086084376397567
3228,-0.015995220156726647
3229,0.017160186090801711
3230,0.050858668513963867
3231,0.084508409972864754
3232,0.11746125242281936
3233,0.14901490985820023
3234,0.17843332304289669
3235,0.20496572585038711
3236,0.22788571102164076
3237,0.24651623650681392
3238,0.26027963092144346
3239,0.26872609744034914
3240,0.27157461598211519
3241,0.26872609744326675
3242,0.26027963092662965
3243,0.24651623651076265
3244,0.22788571101087038
3245,0.20496572583806233
3246,0.17843332303203563
3247,0.1490149098489619
3248,0.11746125241469987
3249,0.084508409965270481
3250,0.050858668506275413
3251,0.017160186082260286
3252,-0.015995220167247845
3253,-0.048086084390780826
3254,-0.078655661019052178
3255,-0.10730937207196684
3256,-0.13371240360594755
3257,-0.15758608669420091
3258,-0.17869357970954816
3259,-0.19684327685083039
3260,-0.21188907252047226
3261,-0.22370753199247914
3262,-0.23220969567785976
3263,-0.23733233457818745
3264,-0.2390498714293669
3265,-0.23733875237683968
3266,-0.23221157899919365
3267,-0.22370699232117691
3268,-0.21189071757069694
3269,-0.19684619000573506
3270,-0.17869190587774614
3271,-0.15758598811882557
3272,-0.13371387126465853
3273,-0.1073114081995143
3274,-0.078656216745428595
3275,-0.04808649651064438
3276,-0.015994944456203669
3277,0.017161100769503695
3278,0.050858394679206158
3279,0.084509484471372603
3280,0.11746146094027012
3281,0.14901580135122033
3282,0.17843346298361429
3283,0.20496629849342182
3284,0.22788635483950762
3285,0.24651650922000748
3286,0.26027898603466115
3287,0.26872426313105818
3288,0.27157091360814517
3289,0.26872426313131403
3290,0.26027898603467559
3291,0.24651650921870938
3292,0.227886354835661
3293,0.2049662984885752
3294,0.17843346297879914
3295,0.149015801346877
3296,0.11746146093657794
3297,0.084509484468494017
3298,0.050858394677445747
3299,0.017161100769457181
3300,-0.015994944453440817
3301,-0.048086496503123535
3302,-0.078656216729723005
3303,-0.10731140816958903
3304,-0.13371387120981953
3305,-0.15758598801995041
3306,-0.17869190570033863
3307,-0.19684619018077429
3308,-0.21189071766910716
3309,-0.22370699237639297
3310,-0.23221157902879719
3311,-0.23733875238976193
3312,-0.23904796506916084
3313,-0.2373357630205214
3314,-0.23220992865126211
3315,-0.22370756974142081
3316,-0.2118905237266818
3317,-0.19684534887384861
3318,-0.17869220995358509
3319,-0.15758502617056933
3320,-0.13371241713392185
3321,-0.10730833259197703
3322,-0.078654366210206203
3323,-0.048085754521369303
3324,-0.015993216707666146
3325,0.017162044885114622
3326,0.050858632114064606
3327,0.084508855856864101
3328,0.11746178202459649
3329,0.14901615241989066
3330,0.17843458591338859
3331,0.20496770643150747
3332,0.22788653392978275
3333,0.246516183411225
3334,0.26027778785562727
3335,0.26872428036109114
3336,0.27157115493949768
3337,0.26872428036030216
3338,0.26027778785403832
3339,0.24651618340898859
3340,0.22788653392752817
3341,0.20496770643037523
3342,0.17843458591287695
3343,0.14901615241962843
3344,0.11746178202451353
3345,0.084508855857116344
3346,0.050858632114990768
3347,0.017162044887246236
3348,-0.015993216703564739
3349,-0.048085754514273146
3350,-0.078654366198898762
3351,-0.10730833257538479
3352,-0.1337124171120854
3353,-0.15758502614700076
3354,-0.17869220993537935
3355,-0.19684534888134794
3356,-0.21189052374120662
3357,-0.22370756975520015
3358,-0.23220992866126092
3359,-0.23733576302567405
3360,-0.23904855810399983
3361,-0.23733584444763459
3362,-0.23221037245914766
3363,-0.22370857502406985
3364,-0.21189002686223982
3365,-0.19684585702550597
3366,-0.1786919419703373
3367,-0.15758456527951673
3368,-0.13371275500213331
3369,-0.10730903867360664
3370,-0.078655095625196195
3371,-0.04808429807809194
3372,-0.015993411738809683
3373,0.01716205331999042
3374,0.050858744466046601
3375,0.084508788238168125
3376,0.11746152939160995
3377,0.1490146868130876
3378,0.17843356374060773
3379,0.20496655276060866
3380,0.22788508938323707
3381,0.24651637558401177
3382,0.26027803609873446
3383,0.26872551123497795
3384,0.2715731472002626
3385,0.26872551123319449
3386,0.26027803609506334
3387,0.24651637557871714
3388,0.22788508937850938
3389,0.2049665527649652
3390,0.17843356374579819
3391,0.1490146868171717
3392,0.11746152939441207
3393,0.084508788239877355
3394,0.050858744466822113
3395,0.017162053319892547
3396,-0.015993411739742176
3397,-0.048084298079600525
3398,-0.078655095626229646
3399,-0.10730903867106645
3400,-0.13371275498823515
3401,-0.15758456526374115
3402,-0.17869194195870619
3403,-0.19684585701866422
3404,-0.21189002685920755
3405,-0.22370857502329536
3406,-0.23221037245933651
3407,-0.23733584444793493
3408,-0.23904696018599825
3409,-0.23733444852401414
3410,-0.23220820922936272
3411,-0.22370339404759562
3412,-0.21188661710447265
3413,-0.19684381327139475
3414,-0.17869127428272527
3415,-0.1575847219925478
3416,-0.1337119518764126
3417,-0.10731017977611028
3418,-0.078654510516247778
3419,-0.048085828751818119
3420,-0.015993186481646524
3421,0.017162109682507632
3422,0.050858682029581194
3423,0.084508827723620672
3424,0.11746208374520116
3425,0.14901507604385356
3426,0.17843427677249163
3427,0.20496811907258042
3428,0.22788631069916979
3429,0.24651772962870411
3430,0.26027836864615556
