face,theta,dir0x,dir0y,dir0z,cx,cy,cz
2950,-0.0453726,-0.437635,0.46002,-0.772565,0.363889,0.0475293,0.159051
2951,-0.0197906,-0.319873,0.467502,-0.824089,0.367933,0.0190274,0.14354
2952,-0.503409,0.2408,-0.657745,0.713714,-0.144837,-0.0899079,-0.307102
2953,-0.519923,-0.302824,0.713992,-0.631279,-0.150045,-0.0724683,-0.322972
2954,-0.479078,-0.245097,0.701761,-0.668923,-0.128499,-0.0985365,-0.290197
2955,-0.591085,-0.258702,0.644963,-0.719094,-0.155807,-0.0980168,-0.308312
2956,0.50732,0.504215,-0.460483,0.730563,0.334355,0.0764845,0.117351
2957,0.503009,-0.491868,0.447544,-0.74684,0.332315,0.0690697,0.0909879
2958,0.541875,-0.591976,0.424202,-0.685286,0.319021,0.0939247,0.111119
2959,0.499107,-0.531843,0.434238,-0.727035,0.351391,0.0661535,0.150041
2960,-0.00871252,-0.230608,0.515751,-0.825119,-0.192037,-0.0889782,-0.351092
2961,0.0754812,0.26191,-0.575593,0.774659,-0.180441,-0.0974145,-0.330251
2962,-0.0397262,0.252837,-0.495021,0.831281,-0.202122,-0.0968169,-0.355701
2963,-0.0171574,0.290339,-0.563122,0.773691,-0.193346,-0.0719552,-0.367518
2964,0.153268,-0.0733199,-0.881805,-0.465881,0.389739,0.0180419,0.206394
2965,0.118391,-0.107485,0.831101,0.545636,0.380482,0.0372457,0.194309
2966,0.143617,0.0697814,0.886187,0.458043,0.405059,0.008039,0.243723
2967,0.103467,0.0255695,0.875098,0.48327,0.382134,0.00860466,0.181889
2968,0.0608693,-0.313873,0.6562,-0.686211,-0.182151,-0.0353644,-0.373053
2969,0.127433,0.355437,-0.702748,0.616287,-0.169726,-0.0448555,-0.354965
2970,0.0176104,0.335974,-0.62426,0.705281,-0.18862,-0.0447789,-0.377929
2971,0.0558964,0.35096,-0.669688,0.654481,-0.187599,-0.0162484,-0.386687
2972,-0.00935313,0.061079,-0.865238,-0.497627,0.350289,0.020952,0.0762062
2973,-0.121644,-0.273035,0.776017,0.56855,0.341709,0.0417437,0.0682537
2974,-0.00812638,-0.0611996,0.864574,0.498766,0.361974,0.00944517,0.11612
2975,-0.264047,-0.179566,0.854006,0.488292,0.34709,0.0110057,0.0425861
2976,-0.606515,0.169095,-0.466557,0.868177,-0.162946,-0.134477,-0.271315
2977,-0.663789,-0.219198,0.563018,-0.796846,-0.164939,-0.12073,-0.291417
2978,-0.591645,-0.171142,0.515308,-0.839743,-0.146108,-0.141735,-0.25068
2979,-0.747695,-0.182543,0.461631,-0.868087,-0.177283,-0.139748,-0.272567
2980,0.30022,-0.956651,-0.267461,-0.115254,0.0639934,0.073728,0.277368
2981,0.233469,0.965369,0.22024,0.139844,0.0717223,0.0651014,0.283988
2982,0.152426,0.97765,0.126919,0.167609,0.0786573,0.0905561,0.270546
2983,0.38924,0.934041,0.35187,-0.0612783,0.0412705,0.0647806,0.277502
2984,0.294034,0.206982,-0.617934,0.758496,-0.135844,-0.121774,-0.27185
2985,0.196951,-0.20355,0.571886,-0.794678,-0.152313,-0.113837,-0.290406
2986,0.307615,-0.195222,0.624679,-0.756085,-0.122999,-0.114583,-0.272852
2987,0.296718,-0.163663,0.523632,-0.836077,-0.131632,-0.135926,-0.252226
2988,0.24192,0.0800279,0.788773,-0.609452,0.110019,0.090574,0.28228
2989,0.337531,0.0324896,-0.859224,0.510567,0.0942948,0.0739896,0.286952
2990,0.200039,-0.127838,-0.780124,0.612424,0.133088,0.0984227,0.28769
2991,0.115555,-0.0998902,-0.797487,0.59501,0.102111,0.0985139,0.272493
2992,-0.680699,-0.97519,-0.212477,0.0621092,-0.159318,-0.157579,-0.226711
2993,-0.612663,0.973896,0.221397,-0.0501018,-0.143031,-0.15366,-0.228275
2994,-0.677618,0.988952,0.11203,-0.0970763,-0.157533,-0.167074,-0.200561
2995,0.766049,0.145377,-0.351388,0.924874,-0.176732,-0.150925,-0.250368
2996,-0.0245516,-0.80258,-0.526784,0.279935,0.045847,0.0905993,0.263425
2997,-0.69629,0.970994,0.011745,0.238816,0.0692467,0.0986796,0.262011
2998,0.193416,0.656028,0.650785,-0.382238,0.0351121,0.0988739,0.256358
2999,-0.134547,0.867045,0.480215,-0.132763,0.0325347,0.0735284,0.272094
3000,0.686348,-0.224203,0.495986,-0.838887,-0.191277,-0.119516,-0.315361
3001,0.731782,0.205573,-0.508043,0.83644,-0.179016,-0.11288,-0.312227
3002,0.683381,0.174755,-0.409879,0.895243,-0.191536,-0.132637,-0.295804
3003,0.59979,0.200278,-0.43482,0.877964,-0.202788,-0.111889,-0.337994
3004,-0.356686,-0.952937,-0.30295,-0.0114599,0.0342597,0.0375145,0.286536
3005,-0.391287,0.94918,0.272095,0.158183,0.0564668,0.0470642,0.287647
3006,-0.273439,0.925113,0.379635,-0.00657856,0.0267923,0.0466043,0.283011
3007,-0.350203,0.949469,0.308408,0.0582453,0.0191759,0.0186455,0.288798
3008,-0.162036,-0.212442,0.476824,-0.852941,-0.211771,-0.0355374,-0.424078
3009,-0.0956535,0.296315,-0.534602,0.791453,-0.204388,-0.0448215,-0.403347
3010,-0.214217,0.238478,-0.43379,0.868881,-0.216838,-0.0449959,-0.43077
3011,-0.162209,0.239643,-0.494632,0.83541,-0.213496,-0.0165545,-0.438404
3012,-0.286203,0.362867,0.565,-0.741014,0.121249,0.133546,0.241982
3013,-0.205336,-0.279046,-0.717715,0.63798,0.107205,0.120678,0.253037
3014,-0.28115,-0.352987,-0.583579,0.731325,0.147295,0.138456,0.246095
3015,-0.495855,-0.393855,-0.599034,0.697163,0.108133,0.140295,0.228044
3016,0.535761,-0.260119,0.471469,-0.842648,-0.210414,-0.0718288,-0.394035
3017,0.57662,0.235317,-0.50204,0.832215,-0.202724,-0.0630344,-0.388275
3018,0.526855,0.208385,-0.429542,0.878675,-0.211121,-0.0885883,-0.377887
3019,0.459054,0.187836,-0.403774,0.895368,-0.217145,-0.0630744,-0.415799
3020,-0.549163,0.902546,0.0901013,0.421061,0.141574,0.119912,0.269683
3021,-0.663837,-0.935544,-0.0369736,-0.351271,0.117239,0.113369,0.264868
3022,-0.524794,-0.90377,-0.115956,-0.412013,0.149514,0.112905,0.282718
3023,-0.59553,-0.899572,-0.0458918,-0.434356,0.157586,0.132131,0.261966
3024,0.598964,0.228253,0.909323,0.347895,-0.221281,-0.0168926,-0.466575
3025,0.598201,-0.284404,-0.903409,-0.320884,-0.221512,-0.0358189,-0.452268
3026,0.552427,-0.136248,-0.938107,-0.318421,-0.223336,-0.00748136,-0.488034
3027,0.685315,-0.188052,-0.890396,-0.414526,-0.218333,-0.00708673,-0.459403
3028,0.0340427,-0.890272,0.0617277,-0.451226,0.148613,0.154117,0.215608
3029,0.0913362,0.889864,-0.0121269,0.456064,0.162569,0.148245,0.234578
3030,0.0170737,0.883295,-0.0730754,0.463088,0.162927,0.161697,0.198104
3031,-0.123895,0.89502,-0.102902,0.433993,0.120223,0.151078,0.213188
3032,-0.719523,-0.30479,0.588631,-0.748743,-0.202214,-0.0163356,-0.411622
3033,-0.71406,0.272774,-0.57247,0.773222,-0.198592,-0.0353843,-0.397512
3034,-0.758903,0.217492,-0.54238,0.811493,-0.209735,-0.00678992,-0.431783
3035,-0.644292,0.284763,-0.628453,0.723849,-0.19769,-0.00661423,-0.405673
3036,-0.262943,-0.892782,0.213307,-0.396788,0.0707766,0.12148,0.241917
3037,-0.142795,0.930982,-0.110825,0.347837,0.0826661,0.113946,0.252128
3038,-0.244112,0.8948,-0.168756,0.413345,0.0821996,0.134962,0.22889
3039,-0.484821,0.840331,-0.343814,0.419088,0.0466223,0.114488,0.244733
3040,0.268894,-0.336061,0.791954,-0.509777,-0.140418,-0.0356678,-0.331878
3041,0.342129,0.336153,-0.82649,0.451571,-0.123665,-0.0452854,-0.317555
3042,0.23476,0.355102,-0.77002,0.530067,-0.147967,-0.0450305,-0.334759
3043,0.257303,0.377731,-0.80059,0.465161,-0.149241,-0.0164893,-0.343795
3044,-0.131897,-0.820685,-0.507543,0.262444,-0.0251219,0.0366314,0.286729
3045,-0.141759,0.854759,0.495671,-0.153935,-0.00337532,0.0462137,0.282289
3046,-0.0479996,0.771757,0.575117,-0.271352,-0.0335256,0.0458956,0.285392
3047,-0.151953,0.851237,0.491699,-0.183377,-0.0389087,0.0176053,0.292344
3048,-0.561654,-0.854681,-0.474085,-0.211574,-0.124337,-0.0727698,-0.305553
3049,-0.544607,0.84986,0.466096,0.245952,-0.114776,-0.0638463,-0.304892
3050,-0.556238,0.888533,0.431834,0.155014,-0.117269,-0.0902952,-0.290523
3051,-0.653111,0.783157,0.549807,0.290477,-0.140775,-0.0635715,-0.321096
3052,0.713801,-0.753293,-0.591126,0.288304,0.000486468,0.0733873,0.270975
3053,0.581884,0.827469,0.504084,-0.247376,0.0100468,0.0645317,0.275157
3054,-0.763764,0.725384,-0.567278,0.389889,0.0122395,0.0906585,0.260846
3055,0.682016,0.727514,0.577278,-0.370775,-0.0213393,0.0643334,0.276771
3056,-0.500282,-0.375084,0.739553,-0.558904,-0.169842,-0.016303,-0.363973
3057,-0.488358,0.335089,-0.729162,0.596689,-0.162661,-0.0354602,-0.351087
3058,-0.539799,0.332787,-0.701703,0.629973,-0.182354,-0.00658229,-0.381485
3059,-0.439359,0.358707,-0.765484,0.534194,-0.163971,-0.00669476,-0.359562
3060,-0.723149,-0.776146,-0.565266,0.279413,-0.0673048,0.0172014,0.2996
3061,-0.723342,0.731058,0.577264,-0.363759,-0.0544797,0.0362987,0.29244
3062,-0.694128,0.723517,0.581238,-0.372404,-0.0876033,0.00738484,0.307981
3063,-0.768837,0.808844,0.511554,-0.289972,-0.0601376,0.00777215,0.298166
3064,-0.29169,-0.357761,0.85394,-0.377881,-0.126143,-0.0167974,-0.326434
3065,-0.277153,0.318227,-0.845613,0.428569,-0.115776,-0.035958,-0.315675
3066,-0.337806,0.361883,-0.822684,0.438441,-0.142855,-0.00694631,-0.340231
3067,-0.229288,0.339428,-0.873924,0.347917,-0.119389,-0.00732497,-0.323746
3068,0.67949,0.408211,-0.909047,0.0836522,-0.00992433,0.0180911,0.288702
3069,0.678273,-0.434212,0.872226,-0.225128,0.00463441,0.037034,0.284736
3070,0.720638,-0.434129,0.900536,0.0238219,-0.0317208,0.00824464,0.291871
3071,0.629261,-0.343193,0.93791,-0.0504297,-0.00285026,0.00879233,0.289239
3072,-0.059351,0.342427,-0.0519773,0.938106,-0.422589,-0.0750823,-0.350387
3073,-0.0844136,-0.341624,0.0728948,-0.937006,-0.433716,-0.0666101,-0.370237
3074,-0.0355766,-0.336575,0.0281273,-0.941236,-0.418231,-0.0911051,-0.368961
3075,-0.0489964,-0.368751,0.0454815,-0.928415,-0.413784,-0.0665941,-0.312032
3076,-0.460661,-0.934769,-0.200682,-0.293143,0.0912635,0.0386239,0.301596
3077,-0.426862,0.879047,0.234589,0.415024,0.112488,0.048111,0.308379
3078,-0.43988,0.926974,0.224879,0.300247,0.0851777,0.0475753,0.296161
3079,-0.466854,0.926361,0.19708,0.32096,0.0759261,0.0198766,0.300119
3080,-0.34047,0.546172,-0.806001,-0.228162,-0.43424,-0.0912475,-0.42522
3081,-0.317046,-0.419926,0.881659,0.215266,-0.440073,-0.0752127,-0.408046
3082,-0.336168,-0.565444,0.792681,0.227882,-0.436219,-0.0989032,-0.461648
3083,-0.244589,-0.562422,0.797309,0.219043,-0.423525,-0.0986676,-0.405984
3084,0.241601,-0.890095,-0.218703,-0.399874,0.122983,0.0743057,0.300575
3085,0.224931,0.89473,0.214599,0.39167,0.128452,0.0658926,0.308943
3086,0.210017,0.902361,0.17508,0.393816,0.139413,0.0906685,0.298362
3087,0.197154,0.93986,0.190067,0.283793,0.100934,0.0654754,0.294575
3088,-0.459172,0.354628,0.000144655,0.935007,-0.398374,-0.0913853,-0.313433
3089,-0.497615,-0.33444,0.00937638,-0.94237,-0.406062,-0.0986736,-0.350843
3090,-0.44027,-0.352095,-0.0220584,-0.935704,-0.385281,-0.0993824,-0.296882
3091,-0.494921,-0.368026,0.0221506,-0.929552,-0.401739,-0.0753285,-0.293196
3092,0.507368,0.20026,-0.964269,0.173441,0.0479406,0.019251,0.292606
3093,0.489377,-0.164738,0.933519,-0.318439,0.0632833,0.0380522,0.292197
3094,0.543269,-0.246916,0.964124,-0.0974554,0.0260403,0.00939393,0.290318
3095,0.48137,-0.170244,0.977037,-0.128124,0.0544976,0.0100268,0.295093
3096,-0.577024,0.369394,-0.102864,0.923562,-0.425576,-0.0396354,-0.314143
3097,-0.593659,-0.337141,0.10365,-0.935731,-0.435692,-0.0489109,-0.352718
3098,-0.554349,-0.370444,0.0790592,-0.925484,-0.414795,-0.0488464,-0.293306
3099,-0.619295,-0.353476,0.143947,-0.924302,-0.423759,-0.0208748,-0.297255
3100,0.481391,0.123115,-0.967113,0.222564,0.102714,0.0204868,0.311152
3101,0.504484,-0.0793727,0.931225,-0.355696,0.117766,0.0391962,0.31455
3102,0.458426,-0.13161,0.980429,-0.146415,0.0820991,0.0106543,0.303505
3103,0.49166,-0.142973,0.973047,-0.180936,0.10841,0.0112466,0.31534
3104,-0.257991,0.802354,-0.547129,-0.238492,-0.394998,-0.129293,-0.42324
3105,-0.183003,-0.692082,0.685993,0.224581,-0.404219,-0.11849,-0.405674
3106,-0.250762,-0.810233,0.53783,0.232942,-0.395504,-0.134024,-0.456899
3107,-0.126838,-0.808974,0.540693,0.230676,-0.382947,-0.133914,-0.406905
3108,-0.558511,0.898609,-0.326773,0.292781,-0.0367605,0.137007,0.222992
3109,-0.545858,-0.914816,0.308623,-0.260508,-0.053924,0.143429,0.217242
3110,-0.578596,-0.882414,0.396993,-0.25247,-0.0412918,0.122717,0.239157
3111,-0.500448,-0.893247,0.30911,-0.326436,-0.015511,0.143691,0.212809
3112,-0.620919,-0.251274,0.0698755,-0.96539,-0.41693,-0.118691,-0.458685
3113,-0.541638,0.292966,-0.0332335,0.955545,-0.415756,-0.112367,-0.423499
3114,-0.627846,0.249462,-0.0816279,0.964938,-0.426678,-0.112648,-0.477598
3115,-0.598437,0.252951,-0.0473834,0.966318,-0.405899,-0.129546,-0.474518
3116,-0.757213,-0.375558,-0.614597,0.693705,-0.0760838,0.122333,0.246702
3117,0.73733,-0.924002,0.321537,-0.206967,-0.0731797,0.136468,0.229833
3118,-0.705771,0.316552,0.595378,-0.738458,-0.0942169,0.114495,0.260169
3119,-0.762046,0.425731,0.591824,-0.684469,-0.0613594,0.115005,0.250277
3120,-0.0610787,0.244177,-0.0143997,0.969624,-0.372727,-0.144219,-0.456125
3121,-0.0726089,-0.247358,0.0188602,-0.96874,-0.383455,-0.141529,-0.472467
3122,-0.0464175,-0.233345,-0.00133704,-0.972393,-0.360101,-0.148026,-0.47128
3123,0.0211265,-0.260257,-0.00598781,-0.965521,-0.372724,-0.141334,-0.424221
3124,0.237826,0.515754,0.624805,-0.586188,-0.00463907,0.122653,0.235648
3125,0.142255,-0.507628,-0.593337,0.624712,-0.0264762,0.115158,0.244304
3126,0.18824,-0.55751,-0.602364,0.571262,0.00983715,0.114946,0.242372
3127,0.197562,-0.478688,-0.545286,0.688129,0.0017948,0.136897,0.220318
3128,0.0448578,0.31536,0.0203895,0.948753,-0.386916,-0.118727,-0.35363
3129,0.0140342,-0.32101,-0.00568088,-0.947059,-0.399819,-0.11236,-0.370041
3130,0.0633969,-0.295954,-0.0243294,-0.954892,-0.379265,-0.129478,-0.372928
3131,0.0788901,-0.331052,-0.0316662,-0.943081,-0.380066,-0.113038,-0.317881
3132,0.169078,0.406886,0.466042,-0.785652,-0.0323111,0.161541,0.187378
3133,0.0910091,-0.384087,-0.44306,0.810046,-0.0524785,0.155624,0.199156
3134,0.143058,-0.430487,-0.459322,0.776984,-0.0125071,0.15603,0.195281
3135,0.0448512,-0.401774,-0.362518,0.840927,-0.0327896,0.171678,0.167952
3136,-0.526819,0.348792,-0.0873023,0.933125,-0.380699,-0.0403042,-0.193634
3137,-0.523886,-0.383082,0.0610567,-0.921694,-0.39214,-0.0493055,-0.234222
3138,-0.500111,-0.368932,0.050846,-0.928064,-0.36974,-0.0508208,-0.174895
3139,-0.595884,-0.333762,0.136632,-0.932703,-0.378643,-0.0209008,-0.1741
3140,-0.686708,-0.574999,-0.667327,0.47334,-0.0628075,0.0731464,0.280506
3141,-0.71961,0.52325,0.628217,-0.575807,-0.054443,0.0906499,0.267952
3142,-0.650406,0.525413,0.657067,-0.540559,-0.0821677,0.063996,0.291271
3143,-0.706112,0.631338,0.621328,-0.464074,-0.0523242,0.064175,0.282209
3144,0.0426941,0.377136,0.00149383,0.926157,-0.379058,-0.0765856,-0.237328
3145,-0.0114186,-0.374587,0.0270119,-0.926798,-0.391585,-0.067203,-0.254493
3146,0.0704176,-0.35632,-0.0197242,-0.934156,-0.37612,-0.0927083,-0.25948
3147,0.0303559,-0.353505,0.0208093,-0.935201,-0.368654,-0.0692048,-0.198318
3148,0.133345,-0.414802,-0.64571,0.641092,-0.0858664,0.0904163,0.277212
3149,0.165909,0.466727,0.661996,-0.586454,-0.0670506,0.0989757,0.26514
3150,0.199999,0.356364,0.677674,-0.643244,-0.0983083,0.0986077,0.275815
3151,0.151785,0.469627,0.69715,-0.541693,-0.0926191,0.0729401,0.290788
3152,-0.157484,-0.128337,0.974965,0.181582,-0.358979,-0.0218704,-0.108722
3153,0.0140175,0.337023,-0.92084,-0.196134,-0.359625,-0.0424052,-0.132514
3154,-0.177785,0.146349,-0.967564,-0.205919,-0.350715,-0.0114889,-0.0595933
3155,-0.377075,0.070539,-0.978735,-0.192619,-0.367038,-0.0108826,-0.131569
3156,0.703306,0.632778,0.632556,-0.446615,-0.0829223,0.0360425,0.301691
3157,0.776736,-0.585912,-0.678803,0.442643,-0.0915117,0.0454291,0.302485
3158,0.67402,-0.690184,-0.627706,0.360044,-0.0946055,0.0168866,0.310333
3159,0.710437,-0.683517,-0.631851,0.365471,-0.063095,0.045638,0.29218
3160,-0.369358,-0.0613373,0.98368,0.169148,-0.401001,-0.020777,-0.23645
3161,-0.283399,0.255051,-0.946768,-0.196418,-0.403304,-0.0396833,-0.254199
3162,-0.391888,0.0619227,-0.979224,-0.193094,-0.387779,-0.0109958,-0.196939
3163,-0.426384,0.0506406,-0.980231,-0.191268,-0.410674,-0.0111794,-0.258669
3164,-0.736599,0.78362,-0.553608,0.281884,-0.021499,0.0907151,0.26243
3165,-0.663924,-0.825466,0.509068,-0.243835,-0.0339362,0.0991201,0.258235
3166,0.779389,-0.666317,-0.635194,0.390577,-0.0315225,0.0732735,0.273849
3167,-0.669157,-0.784235,0.519279,-0.339596,0.000437222,0.0990463,0.255223
3168,-0.660468,0.270965,-0.157034,0.949694,-0.4612,-0.0398085,-0.433227
3169,-0.6994,-0.194172,0.179873,-0.964336,-0.465194,-0.0490553,-0.470824
3170,-0.643822,-0.278655,0.137451,-0.950504,-0.45309,-0.0490167,-0.411868
3171,-0.680795,-0.250207,0.183782,-0.95059,-0.461874,-0.020982,-0.417153
3172,0.401146,0.451252,0.483441,-0.750104,0.0545429,0.160177,0.189126
3173,0.227982,-0.454941,-0.472057,0.75511,0.029757,0.155459,0.195797
3174,0.400978,-0.452064,-0.469253,0.758577,0.0745599,0.153721,0.201351
3175,0.20589,-0.449767,-0.371645,0.812151,0.057268,0.170262,0.170299
3176,-0.164639,0.22372,-0.141947,0.964262,-0.452567,-0.0753844,-0.46571
3177,-0.178834,-0.213387,0.15878,-0.963979,-0.460011,-0.0668802,-0.486655
3178,-0.152027,-0.236367,0.1196,-0.964275,-0.444979,-0.0914851,-0.481665
3179,-0.126512,-0.289692,0.110986,-0.950663,-0.449639,-0.0667678,-0.428519
3180,-0.423863,0.874059,-0.277008,0.399108,0.041757,0.136187,0.222015
3181,-0.431034,-0.881473,0.289055,-0.373434,0.0248784,0.143205,0.212686
3182,-0.478238,-0.849688,0.358296,-0.386851,0.0331496,0.122172,0.23637
3183,-0.303789,-0.888896,0.231555,-0.39528,0.0666526,0.141985,0.21735
3184,-0.41482,-0.0819681,0.977435,0.194683,-0.444706,-0.020992,-0.357432
3185,-0.383817,0.241595,-0.946598,-0.213502,-0.4455,-0.0397625,-0.373876
3186,-0.427495,0.0602696,-0.97784,-0.200489,-0.433081,-0.0113797,-0.319385
3187,-0.434463,0.0694336,-0.974642,-0.212724,-0.45297,-0.0114197,-0.379349
3188,0.62888,-0.888679,0.153636,-0.432025,0.108477,0.166794,0.179619
3189,0.78431,0.894107,-0.178,0.410961,0.102197,0.157481,0.198034
3190,0.618352,0.883985,-0.175845,0.433185,0.140817,0.167972,0.177269
3191,0.525613,0.890183,-0.186845,0.415527,0.0835652,0.173119,0.164108
3192,-0.440819,-0.123556,0.964271,0.234338,-0.47339,-0.0208522,-0.476667
3193,-0.451103,0.255334,-0.936876,-0.238887,-0.470984,-0.0397605,-0.492413
3194,-0.441756,0.0823541,-0.970137,-0.228147,-0.468274,-0.0113205,-0.439003
3195,-0.459118,0.0968563,-0.964947,-0.243918,-0.477294,-0.0111016,-0.498561
3196,0.521705,-0.901999,0.183044,-0.391015,0.0105139,0.171782,0.166808
3197,0.605483,0.898422,-0.234495,0.371281,0.00967743,0.16149,0.1859
3198,0.512634,0.89805,-0.184862,0.399165,0.0333187,0.175836,0.157877
3199,0.501423,0.909436,-0.174915,0.377268,-0.012149,0.176459,0.156763
3200,0.328303,-0.265109,-0.0451269,-0.963162,-0.31252,-0.137761,-0.235299
3201,0.378205,0.255532,0.0606077,0.964899,-0.296358,-0.144575,-0.226187
3202,0.313093,0.299564,0.0713588,0.951404,-0.318301,-0.128146,-0.212143
3203,0.281381,0.276656,0.0638214,0.958847,-0.321966,-0.139369,-0.267443
3204,0.0771552,0.311751,0.422956,-0.850835,-0.107695,0.158507,0.20335
3205,0.054695,-0.257841,-0.393448,0.882449,-0.12381,0.152238,0.21982
3206,0.0648764,-0.323366,-0.420387,0.847767,-0.0896018,0.15427,0.207313
3207,-0.0398298,-0.334218,-0.311412,0.889562,-0.109956,0.167661,0.183368
3208,0.342148,-0.797065,0.574983,0.184615,-0.292386,-0.135856,-0.171977
3209,0.300529,0.853125,-0.485202,-0.191721,-0.286085,-0.144437,-0.195352
3210,0.347383,0.786914,-0.591461,-0.175898,-0.282534,-0.135872,-0.141276
3211,0.300715,0.756685,-0.625873,-0.188973,-0.30844,-0.126378,-0.179657
3212,-0.600992,0.945675,-0.309797,0.0986084,-0.107005,0.135356,0.240807
3213,-0.606986,-0.953214,0.294654,-0.0675366,-0.122916,0.14091,0.238715
3214,-0.578244,-0.93092,0.364334,-0.0254627,-0.108512,0.121539,0.258231
3215,-0.583876,-0.936924,0.302269,-0.175521,-0.0898054,0.142446,0.225876
3216,-0.329562,-0.319285,-0.0667999,-0.945301,-0.343089,-0.12292,-0.256028
3217,-0.300401,0.305637,0.0491396,0.950879,-0.333591,-0.11945,-0.221928
3218,-0.347915,0.326635,0.0474264,0.94396,-0.357701,-0.115163,-0.268192
3219,-0.281227,0.286823,0.0499558,0.95668,-0.337244,-0.133224,-0.278386
3220,0.531012,-0.930219,0.167418,-0.326595,-0.0729661,0.170214,0.173457
3221,0.609692,0.930596,-0.230338,0.284492,-0.0715306,0.160487,0.193184
3222,0.51017,0.922725,-0.15976,0.350792,-0.0543925,0.175487,0.160004
3223,0.513477,0.934113,-0.148155,0.324783,-0.0932979,0.173151,0.167604
3224,-0.201689,-0.230558,-0.0302196,-0.972589,-0.299692,-0.150083,-0.278663
3225,-0.153546,0.220399,0.00624822,0.97539,-0.290083,-0.150358,-0.248145
3226,-0.215956,0.242333,0.0215295,0.969954,-0.315413,-0.145908,-0.28885
3227,-0.157919,0.202696,-0.0409502,0.978385,-0.292901,-0.152605,-0.29908
3228,0.503657,-0.939895,0.166081,-0.298352,-0.143857,0.164391,0.197835
3229,0.60717,0.948392,-0.248368,0.197147,-0.140931,0.155944,0.217942
3230,0.494387,0.93797,-0.145874,0.314537,-0.128997,0.16984,0.179731
3231,0.415359,0.924094,-0.158731,0.347642,-0.161726,0.165952,0.19646
3232,0.359254,-0.578374,0.793812,0.188006,-0.333233,-0.0872127,-0.136424
3233,0.275251,0.646537,-0.739194,-0.188632,-0.328777,-0.102963,-0.16314
3234,0.359489,0.550442,-0.815361,-0.179442,-0.32478,-0.0845594,-0.101392
3235,0.218191,0.512785,-0.836944,-0.191249,-0.346204,-0.0743836,-0.146218
3236,-0.135204,-0.994963,0.0997344,-0.0101184,0.02545,-0.1369,0.222963
3237,-0.143844,0.994506,-0.104663,0.00196281,0.0395416,-0.143829,0.216381
3238,-0.117285,0.994335,-0.100279,0.0352407,0.0355247,-0.122668,0.239296
3239,-0.0440399,0.997577,-0.0635446,-0.0283213,0.00110004,-0.143015,0.213427
3240,-0.302722,0.25412,0.00441234,0.967163,-0.304963,-0.113056,-0.122466
3241,-0.315969,-0.302588,-0.0512735,-0.951741,-0.314086,-0.114283,-0.154842
3242,-0.284287,-0.258304,-0.0365981,-0.96537,-0.289465,-0.125167,-0.116579
3243,-0.358449,-0.278042,-0.0063744,-0.960548,-0.311201,-0.0990836,-0.095731
3244,-0.238643,0.0676638,0.717242,0.693531,0.0707127,-0.122813,0.246125
3245,-0.235366,-0.0584709,-0.618674,-0.783469,0.0624621,-0.137221,0.228584
3246,-0.245764,-0.0700787,-0.701155,-0.709557,0.0913773,-0.115056,0.259625
3247,-0.152293,-0.0510306,-0.724914,-0.686947,0.057867,-0.115189,0.250256
3248,0.164612,-0.245211,0.0992719,-0.964374,-0.340767,-0.0501168,-0.0783845
3249,0.30519,0.280788,-0.0498407,0.958475,-0.329708,-0.066672,-0.0715314
3250,0.130779,0.268196,-0.125259,0.955187,-0.343318,-0.0269653,-0.0437302
3251,0.104185,0.341532,-0.0421255,0.938925,-0.34881,-0.0551751,-0.118039
3252,-0.716451,-0.99932,0.0359899,0.00799228,-0.000680121,-0.122082,0.236473
3253,0.763433,0.0295663,0.736159,0.676163,0.0230343,-0.114931,0.244765
3254,-0.69632,0.999851,-0.0171876,0.00127813,-0.012535,-0.114352,0.243303
3255,-0.754471,0.998486,-0.0483043,-0.0263137,-0.0125397,-0.135934,0.221468
3256,0.161616,-0.337421,-0.0262454,-0.940988,-0.352607,-0.096226,-0.208922
3257,0.233302,0.336472,0.0545811,0.94011,-0.338422,-0.106363,-0.197739
3258,0.135606,0.364481,0.0154886,0.931082,-0.355934,-0.0799976,-0.184116
3259,0.136295,0.35397,0.0449353,0.934177,-0.362388,-0.101556,-0.245275
3260,0.764762,-0.0787425,-0.525395,-0.847207,0.00533716,-0.161291,0.186996
3261,0.680944,0.0678673,0.519744,0.851622,0.0302794,-0.156205,0.197783
3262,0.768442,0.0748433,0.520181,0.85077,-0.00975064,-0.155032,0.196059
3263,0.729762,0.0866442,0.411948,0.907079,-0.00483605,-0.171347,0.167398
3264,-0.361289,-0.253613,-0.0273128,-0.96692,-0.343744,-0.144926,-0.36381
3265,-0.290211,0.256915,0.0261399,0.96608,-0.337974,-0.143112,-0.331946
3266,-0.372824,0.263588,0.0219004,0.964387,-0.35731,-0.141728,-0.37721
3267,-0.337149,0.230631,-0.00379137,0.973034,-0.334639,-0.148392,-0.382172
3268,0.0018068,0.0268571,0.898244,0.438676,0.0666486,-0.0732828,0.281161
3269,-0.0348216,-0.0268993,-0.825089,-0.564362,0.0560103,-0.0907191,0.268429
3270,-0.0281351,-0.0549622,-0.892682,-0.447323,0.0867222,-0.0641278,0.292148
3271,0.118163,0.024501,-0.911517,-0.410533,0.0571229,-0.064386,0.28282
3272,0.145373,-0.296777,-0.0418551,-0.954029,-0.359703,-0.130601,-0.324408
3273,0.186044,0.287133,0.0537719,0.95638,-0.345342,-0.136097,-0.311564
